,Unnamed: 0,longitude,latitude,imo,cluster_label
159230,831310,-1.1494140625,54.59375,9186194,19
159231,831312,-1.1494140625,54.59375,9186194,19
159232,831314,-1.150390625,54.59375,9186194,19
159233,831316,-1.1494140625,54.59375,9186194,19
159234,831318,-1.1494140625,54.59375,9186194,19
159235,831320,-1.1494140625,54.59375,9186194,19
159236,831322,-1.1494140625,54.59375,9186194,19
159237,831324,-1.1494140625,54.59375,9186194,19
159238,831326,-1.1494140625,54.59375,9186194,19
159239,831328,-1.1494140625,54.59375,9186194,19
159240,831330,-1.1494140625,54.59375,9186194,19
159241,831332,-1.1494140625,54.59375,9186194,19
159242,831334,-1.1494140625,54.59375,9186194,19
159243,831336,-1.1494140625,54.59375,9186194,19
159244,831338,-1.1494140625,54.59375,9186194,19
159245,831340,-1.1494140625,54.59375,9186194,19
159246,831342,-1.1494140625,54.59375,9186194,19
159247,831344,-1.1494140625,54.59375,9186194,19
159248,831346,-1.1494140625,54.59375,9186194,19
159249,831348,-1.1494140625,54.59375,9186194,19
159250,831350,-1.1494140625,54.59375,9186194,19
159251,831352,-1.1494140625,54.59375,9186194,19
159252,831354,-1.1494140625,54.59375,9186194,19
159253,831356,-1.1494140625,54.59375,9186194,19
159254,831358,-1.1494140625,54.59375,9186194,19
159255,831360,-1.1494140625,54.59375,9186194,19
159256,831362,-1.1494140625,54.59375,9186194,19
159257,831364,-1.1494140625,54.59375,9186194,19
159258,831366,-1.1494140625,54.59375,9186194,19
159259,831368,-1.150390625,54.59375,9186194,19
159260,831370,-1.1494140625,54.59375,9186194,19
159261,831372,-1.150390625,54.59375,9186194,19
159262,831374,-1.150390625,54.59375,9186194,19
159263,831376,-1.150390625,54.59375,9186194,19
159264,831378,-1.150390625,54.59375,9186194,19
159265,831380,-1.150390625,54.59375,9186194,19
159266,831382,-1.150390625,54.59375,9186194,19
159302,831562,-1.326171875,50.84375,9630030,46
159305,831644,-0.1395263671875,49.46875,9440514,20
159306,831645,0.5458984375,49.46875,9440514,89
159308,831797,-1.330078125,50.84375,9259290,46
159309,831798,-1.330078125,50.84375,9259290,46
159310,831799,-1.330078125,50.84375,9259290,46
159311,831800,-1.330078125,50.84375,9259290,46
159313,831879,-2.701171875,51.5,9595981,11
159329,831981,0.7431640625,51.4375,9466233,194
159331,831992,0.436767578125,53.59375,9466233,76
159342,832012,0.7412109375,51.4375,9466233,194
159348,832024,-0.267578125,53.75,9466233,136
159354,832040,0.4228515625,53.59375,9466233,76
159356,832047,0.411865234375,53.59375,9466233,76
159359,832050,-0.27197265625,53.75,9466233,136
159360,832061,0.7431640625,51.4375,9466233,194
159363,832075,0.74365234375,51.4375,9466233,194
159369,832088,-0.267822265625,53.75,9466233,136
159370,832092,-0.271484375,53.75,9466233,136
159374,832098,0.74169921875,51.4375,9466233,194
159377,832110,1.3134765625,51.9375,9606326,2
159385,832120,0.1458740234375,49.46875,9606326,3
159386,832134,1.3134765625,51.9375,9606326,2
159388,832136,0.1490478515625,49.46875,9606326,3
159390,832214,-1.3984375,50.875,9355214,161
159396,832391,-0.0933837890625,49.46875,9548299,20
159402,832463,-1.98828125,50.71875,9126704,85
159403,832485,-3.015625,53.46875,9372688,67
159404,832486,-6.21875,53.34375,9372688,197
159406,832488,-3.015625,53.46875,9372688,67
159407,832489,-6.21875,53.34375,9372688,197
159408,832490,-3.015625,53.46875,9372688,67
159409,832491,-6.21875,53.34375,9372688,197
159410,832492,-3.015625,53.46875,9372688,67
159411,832493,-6.21875,53.34375,9372688,197
159412,832494,-3.015625,53.46875,9372688,67
159413,832495,-6.21875,53.34375,9372688,197
159414,832496,-3.015625,53.46875,9372688,67
159415,832497,-6.21875,53.34375,9372688,197
159416,832498,-3.015625,53.46875,9372688,67
159417,832499,-6.21875,53.34375,9372688,197
159418,832500,-3.015625,53.46875,9372688,67
159419,832501,-6.21875,53.34375,9372688,197
159420,832502,-3.015625,53.46875,9372688,67
159421,832503,-6.21875,53.34375,9372688,197
159422,832504,-3.015625,53.46875,9372688,67
159423,832505,-6.21875,53.34375,9372688,197
159424,832506,-3.015625,53.46875,9372688,67
159425,832507,-6.21875,53.34375,9372688,197
159426,832508,-3.015625,53.46875,9372688,67
159427,832509,-6.21875,53.34375,9372688,197
159428,832510,-3.015625,53.46875,9372688,67
159429,832511,-6.21875,53.34375,9372688,197
159430,832512,-3.015625,53.46875,9372688,67
159431,832513,-6.21875,53.34375,9372688,197
159432,832514,-3.015625,53.46875,9372688,67
159433,832515,-6.21875,53.34375,9372688,197
159434,832516,-3.015625,53.46875,9372688,67
159435,832517,-6.21875,53.34375,9372688,197
159436,832518,-3.015625,53.46875,9372688,67
159437,832519,-6.21875,53.34375,9372688,197
159438,832520,-3.015625,53.46875,9372688,67
159439,832521,-6.21875,53.34375,9372688,197
159440,832522,-3.015625,53.46875,9372688,67
159441,832523,-6.21875,53.34375,9372688,197
159442,832524,-3.015625,53.46875,9372688,67
159443,832525,-6.21875,53.34375,9372688,197
159444,832526,-3.015625,53.46875,9372688,67
159445,832527,-6.21875,53.34375,9372688,197
159446,832528,-3.015625,53.46875,9372688,67
159447,832529,-6.21875,53.34375,9372688,197
159448,832530,-3.015625,53.46875,9372688,67
159449,832531,-6.21875,53.34375,9372688,197
159450,832532,-3.015625,53.46875,9372688,67
159451,832533,-6.21875,53.34375,9372688,197
159452,832534,-3.015625,53.46875,9372688,67
159453,832535,-6.21875,53.34375,9372688,197
159454,832536,-3.015625,53.46875,9372688,67
159455,832537,-6.21875,53.34375,9372688,197
159456,832538,-3.015625,53.46875,9372688,67
159457,832539,-6.21875,53.34375,9372688,197
159458,832540,-3.015625,53.46875,9372688,67
159459,832541,-6.21875,53.34375,9372688,197
159460,832542,-3.015625,53.46875,9372688,67
159461,832543,-6.21875,53.34375,9372688,197
159462,832544,-3.015625,53.46875,9372688,67
159463,832545,-6.21875,53.34375,9372688,197
159464,832546,-3.015625,53.46875,9372688,67
159465,832547,-6.21875,53.34375,9372688,197
159466,832548,-3.015625,53.46875,9372688,67
159467,832549,-6.21875,53.34375,9372688,197
159468,832550,-3.01953125,53.46875,9372688,67
159469,832551,-6.21875,53.34375,9372688,197
159470,832552,-3.015625,53.46875,9372688,67
159471,832553,-6.21875,53.34375,9372688,197
159472,832554,-3.015625,53.46875,9372688,67
159473,832555,-6.21875,53.34375,9372688,197
159474,832556,-3.015625,53.46875,9372688,67
159475,832557,-6.21875,53.34375,9372688,197
159476,832558,-3.017578125,53.46875,9372688,67
159477,832559,-6.21875,53.34375,9372688,197
159478,832560,-3.015625,53.46875,9372688,67
159479,832561,-6.21875,53.34375,9372688,197
159480,832562,-3.015625,53.46875,9372688,67
159481,832563,-6.21875,53.34375,9372688,197
159482,832564,-3.015625,53.46875,9372688,67
159483,832565,-6.21875,53.34375,9372688,197
159484,832566,-3.015625,53.46875,9372688,67
159485,832567,-6.21875,53.34375,9372688,197
159486,832568,-3.015625,53.46875,9372688,67
159487,832569,-6.21875,53.34375,9372688,197
159488,832570,-3.015625,53.46875,9372688,67
159489,832571,-6.21875,53.34375,9372688,197
159490,832572,-3.015625,53.46875,9372688,67
159491,832573,-6.21875,53.34375,9372688,197
159492,832574,-3.015625,53.46875,9372688,67
159493,832575,-6.21875,53.34375,9372688,197
159494,832576,-3.015625,53.46875,9372688,67
159495,832577,-6.21875,53.34375,9372688,197
159496,832578,-3.015625,53.46875,9372688,67
159497,832579,-6.21875,53.34375,9372688,197
159498,832580,-3.015625,53.46875,9372688,67
159499,832581,-6.21875,53.34375,9372688,197
159500,832582,-3.015625,53.46875,9372688,67
159501,832583,-6.21875,53.34375,9372688,197
159502,832584,-3.015625,53.46875,9372688,67
159503,832585,-6.21875,53.34375,9372688,197
159504,832586,-3.015625,53.46875,9372688,67
159505,832587,-6.21875,53.34375,9372688,197
159506,832588,-3.015625,53.46875,9372688,67
159507,832589,-6.21875,53.34375,9372688,197
159508,832590,-3.015625,53.46875,9372688,67
159509,832591,-6.21875,53.34375,9372688,197
159510,832592,-3.015625,53.46875,9372688,67
159511,832593,-6.21875,53.34375,9372688,197
159512,832594,-3.015625,53.46875,9372688,67
159513,832595,-6.21875,53.34375,9372688,197
159514,832596,-3.015625,53.46875,9372688,67
159515,832597,-6.21875,53.34375,9372688,197
159516,832598,-3.015625,53.46875,9372688,67
159517,832599,-6.21875,53.34375,9372688,197
159518,832600,-3.015625,53.46875,9372688,67
159519,832601,-6.21875,53.34375,9372688,197
159520,832602,-3.015625,53.46875,9372688,67
159521,832603,-6.21875,53.34375,9372688,197
159522,832604,-3.015625,53.46875,9372688,67
159523,832605,-6.21875,53.34375,9372688,197
159524,832606,-3.015625,53.46875,9372688,67
159525,832607,-6.21875,53.34375,9372688,197
159526,832608,-3.015625,53.46875,9372688,67
159527,832609,-6.21875,53.34375,9372688,197
159528,832610,-3.015625,53.46875,9372688,67
159529,832611,-6.21875,53.34375,9372688,197
159530,832612,-3.015625,53.46875,9372688,67
159531,832613,-6.21875,53.34375,9372688,197
159532,832614,-3.015625,53.46875,9372688,67
159533,832615,-6.21875,53.34375,9372688,197
159534,832616,-3.015625,53.46875,9372688,67
159535,832617,-6.21875,53.34375,9372688,197
159536,832618,-3.015625,53.46875,9372688,67
159537,832619,-6.21875,53.34375,9372688,197
159538,832620,-3.015625,53.46875,9372688,67
159539,832621,-6.21875,53.34375,9372688,197
159540,832622,-3.015625,53.46875,9372688,67
159541,832623,-6.21875,53.34375,9372688,197
159542,832624,-3.015625,53.46875,9372688,67
159543,832625,-6.21875,53.34375,9372688,197
159544,832626,-3.017578125,53.4375,9372688,0
159545,832627,-6.21875,53.34375,9372688,197
159546,832628,-3.015625,53.46875,9372688,67
159547,832629,-6.21875,53.34375,9372688,197
159548,832630,-3.015625,53.46875,9372688,67
159549,832631,-6.21875,53.34375,9372688,197
159550,832632,-3.015625,53.46875,9372688,67
159551,832633,-6.21875,53.34375,9372688,197
159552,832634,-3.015625,53.46875,9372688,67
159553,832635,-6.21875,53.34375,9372688,197
159554,832636,-3.015625,53.46875,9372688,67
159555,832637,-6.21875,53.34375,9372688,197
159556,832638,-3.015625,53.46875,9372688,67
159557,832639,-6.21875,53.34375,9372688,197
159558,832640,-3.015625,53.46875,9372688,67
159559,832641,-6.21875,53.34375,9372688,197
159560,832642,-3.015625,53.46875,9372688,67
159561,832643,-6.21875,53.34375,9372688,197
159562,832644,-3.015625,53.46875,9372688,67
159563,832645,-6.21875,53.34375,9372688,197
159564,832646,-3.015625,53.46875,9372688,67
159565,832647,-6.21875,53.34375,9372688,197
159566,832648,-3.015625,53.46875,9372688,67
159567,832649,-6.21875,53.34375,9372688,197
159568,832650,-3.015625,53.46875,9372688,67
159569,832651,-6.21875,53.34375,9372688,197
159570,832652,-3.017578125,53.4375,9372688,0
159571,832653,-6.21875,53.34375,9372688,197
159572,832654,-3.015625,53.46875,9372688,67
159573,832655,-6.21875,53.34375,9372688,197
159574,832656,-3.015625,53.46875,9372688,67
159575,832657,-6.21875,53.34375,9372688,197
159576,832658,-3.015625,53.46875,9372688,67
159577,832659,-6.21875,53.34375,9372688,197
159578,832660,-3.015625,53.46875,9372688,67
159579,832661,-6.21875,53.34375,9372688,197
159580,832662,-3.015625,53.46875,9372688,67
159581,832663,-6.21875,53.34375,9372688,197
159582,832664,-3.015625,53.46875,9372688,67
159583,832665,-6.21875,53.34375,9372688,197
159584,832666,-3.015625,53.46875,9372688,67
159585,832667,-6.21875,53.34375,9372688,197
159587,832669,-6.21875,53.34375,9372688,197
159588,832670,-3.015625,53.46875,9372688,67
159589,832671,-6.21875,53.34375,9372688,197
159590,832672,-3.015625,53.46875,9372688,67
159591,832673,-6.21875,53.34375,9372688,197
159592,832674,-3.015625,53.46875,9372688,67
159593,832675,-6.21875,53.34375,9372688,197
159594,832676,-3.015625,53.46875,9372688,67
159595,832677,-6.21875,53.34375,9372688,197
159596,832678,-3.015625,53.46875,9372688,67
159597,832679,-6.21875,53.34375,9372688,197
159598,832680,-3.015625,53.46875,9372688,67
159599,832681,-6.21875,53.34375,9372688,197
159600,832682,-3.015625,53.46875,9372688,67
159601,832683,-6.21875,53.34375,9372688,197
159602,832684,-3.015625,53.46875,9372688,67
159603,832685,-6.21875,53.34375,9372688,197
159604,832686,-3.015625,53.46875,9372688,67
159605,832687,-6.21875,53.34375,9372688,197
159607,832689,-6.21875,53.34375,9372688,197
159608,832690,-3.015625,53.46875,9372688,67
159609,832691,-6.21875,53.34375,9372688,197
159610,832692,-3.015625,53.46875,9372688,67
159611,832693,-6.21875,53.34375,9372688,197
159612,832694,-3.015625,53.46875,9372688,67
159613,832695,-6.21875,53.34375,9372688,197
159614,832696,-3.015625,53.46875,9372688,67
159616,832698,-6.21875,53.34375,9372688,197
159617,832699,-3.017578125,53.4375,9372688,0
159618,832700,-6.21875,53.34375,9372688,197
159619,832701,-3.015625,53.46875,9372688,67
159620,832702,-6.21875,53.34375,9372688,197
159621,832703,-3.015625,53.46875,9372688,67
159622,832704,-6.21875,53.34375,9372688,197
159623,832705,-3.015625,53.46875,9372688,67
159624,832706,-6.21875,53.34375,9372688,197
159625,832707,-3.015625,53.46875,9372688,67
159626,832708,-6.21875,53.34375,9372688,197
159627,832709,-3.015625,53.46875,9372688,67
159628,832710,-6.21875,53.34375,9372688,197
159629,832711,-3.015625,53.46875,9372688,67
159630,832712,-6.21875,53.34375,9372688,197
159631,832713,-3.015625,53.46875,9372688,67
159632,832714,-6.21875,53.34375,9372688,197
159633,832715,-3.015625,53.46875,9372688,67
159634,832716,-6.21875,53.34375,9372688,197
159635,832717,-3.015625,53.46875,9372688,67
159637,832719,-6.21875,53.34375,9372688,197
159638,832720,-3.015625,53.46875,9372688,67
159639,832721,-6.21875,53.34375,9372688,197
159640,832722,-3.015625,53.46875,9372688,67
159641,832723,-6.21875,53.34375,9372688,197
159642,832724,-3.015625,53.46875,9372688,67
159643,832725,-6.21875,53.34375,9372688,197
159644,832726,-3.015625,53.46875,9372688,67
159647,832729,-6.21875,53.34375,9372688,197
159648,832730,-3.01953125,53.46875,9372688,67
159649,832731,-6.21875,53.34375,9372688,197
159650,832732,-3.015625,53.46875,9372688,67
159651,832733,-6.21875,53.34375,9372688,197
159652,832734,-3.015625,53.46875,9372688,67
159653,832735,-6.21875,53.34375,9372688,197
159654,832736,-3.015625,53.46875,9372688,67
159655,832737,-6.21875,53.34375,9372688,197
159657,832739,-6.21875,53.34375,9372688,197
159658,832740,-3.015625,53.46875,9372688,67
159659,832741,-6.21875,53.34375,9372688,197
159660,832742,-3.015625,53.46875,9372688,67
159661,832743,-6.21875,53.34375,9372688,197
159662,832744,-3.015625,53.46875,9372688,67
159663,832745,-6.21875,53.34375,9372688,197
159664,832746,-3.015625,53.46875,9372688,67
159667,832749,-6.21875,53.34375,9372688,197
159668,832750,-3.015625,53.46875,9372688,67
159669,832751,-6.21875,53.34375,9372688,197
159670,832752,-3.015625,53.46875,9372688,67
159671,832753,-6.21875,53.34375,9372688,197
159672,832754,-3.015625,53.46875,9372688,67
159673,832755,-6.21875,53.34375,9372688,197
159674,832756,-3.015625,53.46875,9372688,67
159675,832757,-6.21875,53.34375,9372688,197
159676,832758,-3.015625,53.46875,9372688,67
159677,832759,-6.21875,53.34375,9372688,197
159678,832760,-3.015625,53.46875,9372688,67
159679,832761,-6.21875,53.34375,9372688,197
159680,832762,-3.015625,53.46875,9372688,67
159681,832763,-6.21875,53.34375,9372688,197
159682,832764,-3.015625,53.46875,9372688,67
159683,832765,-6.21875,53.34375,9372688,197
159685,832767,-6.21875,53.34375,9372688,197
159686,832768,-3.015625,53.46875,9372688,67
159687,832769,-6.21875,53.34375,9372688,197
159688,832770,-3.015625,53.46875,9372688,67
159689,832771,-6.21875,53.34375,9372688,197
159690,832772,-3.015625,53.46875,9372688,67
159691,832773,-6.21875,53.34375,9372688,197
159692,832774,-3.015625,53.46875,9372688,67
159695,832777,-6.21875,53.34375,9372688,197
159696,832778,-3.015625,53.46875,9372688,67
159697,832779,-6.21875,53.34375,9372688,197
159698,832780,-3.015625,53.46875,9372688,67
159699,832781,-6.21875,53.34375,9372688,197
159700,832782,-3.015625,53.46875,9372688,67
159701,832783,-6.21875,53.34375,9372688,197
159702,832784,-3.015625,53.46875,9372688,67
159703,832785,-6.21875,53.34375,9372688,197
159704,832786,-3.015625,53.46875,9372688,67
159705,832787,-6.21875,53.34375,9372688,197
159706,832788,-3.015625,53.46875,9372688,67
159707,832789,-6.21875,53.34375,9372688,197
159708,832790,-3.015625,53.46875,9372688,67
159709,832791,-6.21875,53.34375,9372688,197
159710,832792,-3.015625,53.46875,9372688,67
159711,832793,-6.21875,53.34375,9372688,197
159712,832794,-3.015625,53.46875,9372688,67
159713,832795,-6.21875,53.34375,9372688,197
159714,832796,-3.015625,53.46875,9372688,67
159715,832797,-6.21875,53.34375,9372688,197
159716,832798,-3.015625,53.46875,9372688,67
159717,832799,-6.21875,53.34375,9372688,197
159718,832800,-3.015625,53.46875,9372688,67
159719,832801,-6.21875,53.34375,9372688,197
159720,832802,-3.015625,53.46875,9372688,67
159721,832803,-6.21875,53.34375,9372688,197
159722,832804,-3.015625,53.46875,9372688,67
159723,832805,-6.21875,53.34375,9372688,197
159725,832807,-6.21875,53.34375,9372688,197
159726,832808,-3.015625,53.46875,9372688,67
159727,832809,-6.21875,53.34375,9372688,197
159728,832810,-3.015625,53.46875,9372688,67
159729,832811,-6.21875,53.34375,9372688,197
159730,832812,-3.015625,53.46875,9372688,67
159731,832813,-6.21875,53.34375,9372688,197
159732,832814,-3.015625,53.46875,9372688,67
159733,832815,-6.21875,53.34375,9372688,197
159735,832817,-6.21875,53.34375,9372688,197
159736,832818,-3.015625,53.46875,9372688,67
159737,832819,-6.21875,53.34375,9372688,197
159738,832820,-3.015625,53.46875,9372688,67
159739,832821,-6.21875,53.34375,9372688,197
159740,832822,-3.015625,53.46875,9372688,67
159741,832823,-6.21875,53.34375,9372688,197
159742,832824,-3.015625,53.46875,9372688,67
159743,832825,-6.21875,53.34375,9372688,197
159744,832826,-3.015625,53.46875,9372688,67
159745,832827,-6.21875,53.34375,9372688,197
159746,832828,-3.015625,53.46875,9372688,67
159747,832829,-6.21875,53.34375,9372688,197
159748,832830,-3.015625,53.46875,9372688,67
159749,832831,-6.21875,53.34375,9372688,197
159750,832832,-3.015625,53.46875,9372688,67
159751,832833,-6.21875,53.34375,9372688,197
159752,832834,-3.015625,53.46875,9372688,67
159753,832835,-6.21875,53.34375,9372688,197
159754,832836,-3.015625,53.46875,9372688,67
159755,832837,-6.21875,53.34375,9372688,197
159756,832838,-3.015625,53.46875,9372688,67
159757,832839,-6.21875,53.34375,9372688,197
159758,832840,-3.015625,53.46875,9372688,67
159759,832841,-6.21875,53.34375,9372688,197
159761,832843,-6.21875,53.34375,9372688,197
159762,832844,-3.015625,53.46875,9372688,67
159763,832845,-6.21875,53.34375,9372688,197
159764,832846,-3.015625,53.46875,9372688,67
159765,832847,-6.21875,53.34375,9372688,197
159766,832848,-3.015625,53.46875,9372688,67
159767,832849,-6.21875,53.34375,9372688,197
159768,832850,-3.015625,53.46875,9372688,67
159769,832851,-6.21875,53.34375,9372688,197
159770,832852,-3.015625,53.46875,9372688,67
159771,832853,-6.21875,53.34375,9372688,197
159772,832854,-3.015625,53.46875,9372688,67
159773,832855,-6.21875,53.34375,9372688,197
159774,832856,-3.015625,53.46875,9372688,67
159775,832857,-6.21875,53.34375,9372688,197
159776,832858,-3.015625,53.46875,9372688,67
159777,832859,-6.21875,53.34375,9372688,197
159778,832860,-3.015625,53.46875,9372688,67
159779,832861,-6.21875,53.34375,9372688,197
159780,832862,-3.015625,53.46875,9372688,67
159781,832863,-6.21875,53.34375,9372688,197
159782,832864,-3.017578125,53.46875,9372688,67
159783,832865,-6.21875,53.34375,9372688,197
159784,832866,-3.015625,53.46875,9372688,67
159785,832867,-6.21875,53.34375,9372688,197
159786,832868,-3.015625,53.46875,9372688,67
159787,832869,-6.21875,53.34375,9372688,197
159788,832870,-3.015625,53.46875,9372688,67
159789,832871,-6.21875,53.34375,9372688,197
159790,832872,-3.015625,53.46875,9372688,67
159791,832873,-6.21875,53.34375,9372688,197
159792,832874,-3.015625,53.46875,9372688,67
159793,832875,-6.21875,53.34375,9372688,197
159794,832876,-3.015625,53.46875,9372688,67
159795,832877,-6.21875,53.34375,9372688,197
159796,832878,-3.015625,53.46875,9372688,67
159797,832879,-6.21875,53.34375,9372688,197
159799,832881,-6.21875,53.34375,9372688,197
159800,832882,-3.015625,53.46875,9372688,67
159801,832883,-6.21875,53.34375,9372688,197
159802,832884,-3.015625,53.46875,9372688,67
159803,832885,-6.21875,53.34375,9372688,197
159804,832886,-3.015625,53.46875,9372688,67
159805,832887,-6.21875,53.34375,9372688,197
159806,832888,-3.015625,53.46875,9372688,67
159807,832889,-6.21875,53.34375,9372688,197
159808,832890,-3.015625,53.46875,9372688,67
159809,832891,-6.21875,53.34375,9372688,197
159810,832892,-3.01953125,53.46875,9372688,67
159811,832893,-6.21875,53.34375,9372688,197
159812,832894,-3.015625,53.46875,9372688,67
159813,832895,-6.21875,53.34375,9372688,197
159814,832896,-3.015625,53.46875,9372688,67
159815,832897,-6.21875,53.34375,9372688,197
159816,832898,-3.015625,53.46875,9372688,67
159817,832899,-6.21875,53.34375,9372688,197
159819,832901,-6.21875,53.34375,9372688,197
159820,832902,-3.015625,53.46875,9372688,67
159821,832903,-6.21875,53.34375,9372688,197
159822,832904,-3.015625,53.46875,9372688,67
159823,832905,-6.21875,53.34375,9372688,197
159824,832906,-3.015625,53.46875,9372688,67
159825,832907,-6.21875,53.34375,9372688,197
159826,832908,-3.015625,53.46875,9372688,67
159827,832909,-6.21875,53.34375,9372688,197
159828,832910,-3.015625,53.46875,9372688,67
159829,832911,-6.21875,53.34375,9372688,197
159830,832912,-3.015625,53.46875,9372688,67
159831,832913,-6.21875,53.34375,9372688,197
159832,832914,-3.015625,53.46875,9372688,67
159833,832915,-6.21875,53.34375,9372688,197
159834,832916,-3.015625,53.46875,9372688,67
159835,832917,-6.21875,53.34375,9372688,197
159836,832918,-3.015625,53.46875,9372688,67
159837,832919,-6.21875,53.34375,9372688,197
159838,832920,-3.017578125,53.46875,9372688,67
159839,832921,-6.21875,53.34375,9372688,197
159840,832922,-3.015625,53.46875,9372688,67
159841,832923,-6.21875,53.34375,9372688,197
159842,832924,-3.015625,53.46875,9372688,67
159843,832925,-6.21875,53.34375,9372688,197
159844,832926,-3.01953125,53.46875,9372688,67
159845,832927,-6.21875,53.34375,9372688,197
159846,832928,-3.017578125,53.4375,9372688,0
159847,832929,-6.21875,53.34375,9372688,197
159848,832930,-3.015625,53.46875,9372688,67
159849,832931,-6.21875,53.34375,9372688,197
159850,832932,-3.015625,53.46875,9372688,67
159851,832933,-6.21875,53.34375,9372688,197
159852,832934,-3.015625,53.46875,9372688,67
159853,832935,-6.21875,53.34375,9372688,197
159854,832936,-3.015625,53.46875,9372688,67
159855,832937,-6.21875,53.34375,9372688,197
159856,832938,-3.015625,53.46875,9372688,67
159857,832939,-6.21875,53.34375,9372688,197
159858,832940,-3.015625,53.46875,9372688,67
159859,832941,-6.21875,53.34375,9372688,197
159860,832942,-3.015625,53.46875,9372688,67
159861,832943,-6.21875,53.34375,9372688,197
159862,832944,-3.015625,53.46875,9372688,67
159863,832945,-6.21875,53.34375,9372688,197
159864,832946,-3.015625,53.46875,9372688,67
159865,832947,-6.21875,53.34375,9372688,197
159866,832948,-3.015625,53.46875,9372688,67
159867,832949,-6.21875,53.34375,9372688,197
159868,832950,-3.015625,53.46875,9372688,67
159869,832951,-6.21875,53.34375,9372688,197
159870,832952,-3.015625,53.46875,9372688,67
159871,832953,-6.21875,53.34375,9372688,197
159872,832954,-3.015625,53.46875,9372688,67
159873,832955,-6.21875,53.34375,9372688,197
159874,832956,-3.015625,53.46875,9372688,67
159875,832957,-6.21875,53.34375,9372688,197
159876,832958,-3.015625,53.46875,9372688,67
159877,832959,-6.21875,53.34375,9372688,197
159878,832960,-3.015625,53.46875,9372688,67
159879,832961,-6.21875,53.34375,9372688,197
159880,832962,-3.01953125,53.4375,9372688,0
159881,832963,-6.21875,53.34375,9372688,197
159882,832964,-3.015625,53.46875,9372688,67
159883,832965,-6.21875,53.34375,9372688,197
159884,832966,-3.015625,53.46875,9372688,67
159885,832967,-6.21875,53.34375,9372688,197
159886,832968,-3.015625,53.46875,9372688,67
159887,832969,-6.21875,53.34375,9372688,197
159888,832970,-3.00390625,53.4375,9372688,0
159895,833283,-3.01953125,53.46875,9751377,67
159901,833362,-3.01953125,53.46875,9667435,67
159906,833573,-0.1953125,53.625,9626132,110
159907,833594,1.3154296875,51.9375,9924211,2
159932,833830,0.41796875,53.59375,9150509,76
159933,833831,-0.19677734375,53.625,9150509,110
159934,833844,1.900390625,51.0625,9150509,28
159969,834087,1.3154296875,51.9375,9893890,2
159970,834120,1.31640625,51.9375,9893890,2
159971,834150,1.3154296875,51.9375,9893890,2
159986,834349,-3.0078125,53.4375,9574169,0
159993,834404,0.74365234375,51.4375,9574169,194
159994,834405,-2.708984375,51.5,9574169,11
160007,834829,-0.264892578125,53.75,9506100,136
160009,834845,-0.266845703125,53.75,9506100,136
160011,834917,1.8447265625,51.0625,9114232,28
160017,834963,-6.19921875,53.34375,9884655,167
160051,835018,-6.21875,53.34375,9884655,197
160053,835020,-6.19921875,53.34375,9884655,167
160062,835040,0.74169921875,51.4375,9884655,194
160084,835250,0.1954345703125,49.46875,9351531,3
160086,835257,-1.328125,50.84375,9351531,46
160087,835368,-2.69921875,51.5,9471991,11
160088,835421,0.3505859375,51.46875,9471991,17
160095,835551,0.53662109375,49.46875,9251743,89
160097,835553,0.5458984375,49.46875,9251743,89
160103,835566,0.53662109375,49.46875,9251743,89
160109,835574,0.53662109375,49.46875,9251743,89
160151,835680,-6.3125,52.25,9364978,415
160158,835687,-6.3359375,52.25,9364978,415
160162,835691,-1.0927734375,50.8125,9364978,49
160176,835705,-1.0927734375,50.8125,9364978,49
160178,835707,-6.3359375,52.25,9364978,415
160182,835711,-1.0927734375,50.8125,9364978,49
160185,835714,-1.09375,50.8125,9364978,49
160187,835716,-1.0947265625,50.8125,9364978,49
160190,835719,-1.095703125,50.8125,9364978,49
160192,835721,-1.095703125,50.8125,9364978,49
160194,835723,-1.0927734375,50.8125,9364978,49
160196,835725,-6.3359375,52.25,9364978,415
160200,835729,-1.095703125,50.8125,9364978,49
160208,835737,-1.095703125,50.8125,9364978,49
160211,835740,-6.3359375,52.25,9364978,415
160214,835743,-1.095703125,50.8125,9364978,49
160217,835746,-1.0927734375,50.8125,9364978,49
160222,835751,-1.095703125,50.8125,9364978,49
160226,835755,-6.3359375,52.25,9364978,415
160232,835761,-1.095703125,50.8125,9364978,49
160235,835764,-1.095703125,50.8125,9364978,49
160237,835766,-1.0927734375,50.8125,9364978,49
160239,835768,-1.095703125,50.8125,9364978,49
160241,835770,-1.095703125,50.8125,9364978,49
160243,835772,-1.0927734375,50.8125,9364978,49
160245,835774,-6.3359375,52.25,9364978,415
160247,835776,-1.095703125,50.8125,9364978,49
160250,835779,-1.095703125,50.8125,9364978,49
160253,835782,-1.0927734375,50.8125,9364978,49
160255,835784,-6.337239583333334,52.25,9364978,415
160257,835786,-1.095703125,50.8125,9364978,49
160259,835788,-1.095703125,50.8125,9364978,49
160261,835790,-1.095703125,50.8125,9364978,49
160263,835792,-1.095703125,50.8125,9364978,49
160265,835794,-1.0927734375,50.8125,9364978,49
160270,835799,-1.0927734375,50.8125,9364978,49
160272,835801,-1.095703125,50.8125,9364978,49
160274,835803,-1.0927734375,50.8125,9364978,49
160278,835807,-1.095703125,50.8125,9364978,49
