,LONGITUDE,LATITUDE,Cluster
81168,-4.91015625,55.96875,407
81169,-4.91015625,55.96875,407
81170,-4.91015625,55.96875,407
81174,-4.91015625,55.96875,407
81175,-4.91015625,55.96875,407
81176,-4.91015625,55.96875,407
81177,-4.91015625,55.96875,407
81178,-4.91015625,55.96875,407
81179,-4.90625,55.96875,407
81180,-4.91015625,55.96875,407
81181,-4.91015625,55.96875,407
81182,-4.91015625,55.96875,407
81183,-4.91015625,55.96875,407
81184,-4.91015625,55.96875,407
81185,-4.91015625,55.96875,407
81186,-4.91015625,55.96875,407
81187,-4.91015625,55.96875,407
81188,-4.91015625,55.96875,407
81189,-4.91015625,55.96875,407
81190,-4.91015625,55.96875,407
81191,-4.91015625,55.96875,407
81192,-4.91015625,55.96875,407
81193,-4.91015625,55.96875,407
81194,-4.91015625,55.96875,407
81195,-4.91015625,55.96875,407
81196,-4.91015625,55.96875,407
81197,-4.90625,55.96875,407
81198,-4.91015625,55.96875,407
81199,-4.91015625,55.96875,407
81200,-4.91015625,55.96875,407
81201,-4.91015625,55.96875,407
81202,-4.91015625,55.96875,407
81203,-4.91015625,55.96875,407
81204,-4.90625,55.96875,407
81205,-4.91015625,55.96875,407
81206,-4.91015625,55.96875,407
81207,-4.91015625,55.96875,407
81208,-4.91015625,55.96875,407
81209,-4.91015625,55.96875,407
81210,-4.91015625,55.96875,407
81211,-4.91015625,55.96875,407
81212,-4.91015625,55.96875,407
81213,-4.91015625,55.96875,407
81214,-4.91015625,55.96875,407
81215,-4.90625,55.96875,407
81216,-4.91015625,55.96875,407
81217,-4.91015625,55.96875,407
81218,-4.91015625,55.96875,407
81219,-4.91015625,55.96875,407
81220,-4.91015625,55.96875,407
81221,-4.91015625,55.96875,407
81222,-4.91015625,55.96875,407
81223,-4.91015625,55.96875,407
81224,-4.91015625,55.96875,407
81225,-4.91015625,55.96875,407
81226,-4.91015625,55.96875,407
81227,-4.91015625,55.96875,407
81228,-4.91015625,55.96875,407
81229,-4.91015625,55.96875,407
81231,-4.91015625,55.96875,407
81232,-4.91015625,55.96875,407
81233,-4.91015625,55.96875,407
81234,-4.91015625,55.96875,407
81235,-4.91015625,55.96875,407
81236,-4.90625,55.96875,407
81237,-4.91015625,55.96875,407
81238,-4.91015625,55.96875,407
81240,-4.91015625,55.96875,407
81241,-4.91015625,55.96875,407
81242,-4.91015625,55.96875,407
81243,-4.90625,55.96875,407
81244,-4.91015625,55.96875,407
81245,-4.91015625,55.96875,407
81246,-4.91015625,55.96875,407
81247,-4.91015625,55.96875,407
81248,-4.91015625,55.96875,407
81249,-4.90625,55.96875,407
81250,-4.91015625,55.96875,407
81251,-4.91015625,55.96875,407
81252,-4.91015625,55.96875,407
81253,-4.91015625,55.96875,407
81254,-4.91015625,55.96875,407
81255,-4.91015625,55.96875,407
81256,-4.91015625,55.96875,407
81257,-4.90625,55.96875,407
81258,-4.91015625,55.96875,407
81259,-4.90625,55.96875,407
81260,-4.91015625,55.96875,407
81261,-4.91015625,55.96875,407
81262,-4.91015625,55.96875,407
81263,-4.91015625,55.96875,407
81264,-4.91015625,55.96875,407
81265,-4.91015625,55.96875,407
81266,-4.91015625,55.96875,407
81267,-4.91015625,55.96875,407
81268,-4.91015625,55.96875,407
81269,-4.90625,55.96875,407
81270,-4.91015625,55.96875,407
81271,-4.91015625,55.96875,407
81272,-4.91015625,55.96875,407
81273,-4.91015625,55.96875,407
81274,-4.91015625,55.96875,407
81275,-4.91015625,55.96875,407
81276,-4.91015625,55.96875,407
81277,-4.91015625,55.96875,407
81278,-4.91015625,55.96875,407
81279,-4.91015625,55.96875,407
81280,-4.91015625,55.96875,407
81281,-4.90625,55.96875,407
81282,-4.91015625,55.96875,407
81283,-4.91015625,55.96875,407
81284,-4.91015625,55.96875,407
81285,-4.91015625,55.96875,407
81286,-4.91015625,55.96875,407
81287,-4.91015625,55.96875,407
81288,-4.91015625,55.96875,407
81289,-4.91015625,55.96875,407
81290,-4.91015625,55.96875,407
81291,-4.91015625,55.96875,407
81292,-4.91015625,55.96875,407
81293,-4.91015625,55.96875,407
81294,-4.91015625,55.96875,407
81295,-4.91015625,55.96875,407
81296,-4.91015625,55.96875,407
81297,-4.90625,55.96875,407
81298,-4.91015625,55.96875,407
81299,-4.91015625,55.96875,407
81300,-4.91015625,55.96875,407
81301,-4.91015625,55.96875,407
81302,-4.91015625,55.96875,407
81303,-4.91015625,55.96875,407
81304,-4.91015625,55.96875,407
81305,-4.91015625,55.96875,407
81306,-4.91015625,55.96875,407
81307,-4.91015625,55.96875,407
81308,-4.90625,55.96875,407
81309,-4.91015625,55.96875,407
81310,-4.91015625,55.96875,407
81311,-4.91015625,55.96875,407
81312,-4.91015625,55.96875,407
81313,-4.90625,55.96875,407
81314,-4.91015625,55.96875,407
81315,-4.91015625,55.96875,407
81316,-4.91015625,55.96875,407
81317,-4.91015625,55.96875,407
81318,-4.91015625,55.96875,407
81319,-4.91015625,55.96875,407
81320,-4.91015625,55.96875,407
81321,-4.91015625,55.96875,407
81322,-4.91015625,55.96875,407
81323,-4.91015625,55.96875,407
81324,-4.90625,55.96875,407
81325,-4.91015625,55.96875,407
81326,-4.91015625,55.96875,407
81327,-4.91015625,55.96875,407
81328,-4.91015625,55.96875,407
81329,-4.91015625,55.96875,407
81330,-4.90625,55.96875,407
81331,-4.90625,55.96875,407
81332,-4.91015625,55.96875,407
81333,-4.91015625,55.96875,407
81334,-4.91015625,55.96875,407
81335,-4.91015625,55.96875,407
81336,-4.90625,55.96875,407
81337,-4.91015625,55.96875,407
81338,-4.91015625,55.96875,407
81339,-4.91015625,55.96875,407
81340,-4.91015625,55.96875,407
81341,-4.91015625,55.96875,407
81342,-4.91015625,55.96875,407
81343,-4.91015625,55.96875,407
81344,-4.91015625,55.96875,407
81345,-4.91015625,55.96875,407
81346,-4.91015625,55.96875,407
81347,-4.91015625,55.96875,407
81348,-4.91015625,55.96875,407
81349,-4.91015625,55.96875,407
81350,-4.90625,55.96875,407
81351,-4.91015625,55.96875,407
81352,-4.91015625,55.96875,407
81353,-4.91015625,55.96875,407
81354,-4.91015625,55.96875,407
81355,-4.91015625,55.96875,407
81356,-4.91015625,55.96875,407
81357,-4.90625,55.96875,407
81358,-4.91015625,55.96875,407
81359,-4.91015625,55.96875,407
81360,-4.91015625,55.96875,407
81361,-4.91015625,55.96875,407
81362,-4.90625,55.96875,407
81363,-4.91015625,55.96875,407
81364,-4.91015625,55.96875,407
81365,-4.91015625,55.96875,407
81366,-4.90625,55.96875,407
81367,-4.91015625,55.96875,407
81368,-4.91015625,55.96875,407
81369,-4.91015625,55.96875,407
81370,-4.91015625,55.96875,407
81371,-4.91015625,55.96875,407
81372,-4.90625,55.96875,407
81373,-4.91015625,55.96875,407
81374,-4.91015625,55.96875,407
81375,-4.91015625,55.96875,407
81376,-4.91015625,55.96875,407
81377,-4.91015625,55.96875,407
81378,-4.91015625,55.96875,407
81379,-4.90625,55.96875,407
81380,-4.91015625,55.96875,407
81381,-4.91015625,55.96875,407
81383,-4.91015625,55.96875,407
81384,-4.90625,55.96875,407
81385,-4.90625,55.96875,407
81386,-4.90625,55.96875,407
81396,-0.196044921875,53.625,19
81410,-0.189208984375,53.625,19
81411,-0.1959228515625,53.625,19
81412,-1.400390625,50.90625,143
81413,-1.400390625,50.90625,143
81414,-1.400390625,50.90625,143
81415,-1.3994140625,50.90625,143
81416,-1.3994140625,50.90625,143
81417,-1.431640625,50.90625,11
81418,-1.3994140625,50.90625,143
81419,-1.3994140625,50.90625,143
81420,-1.431640625,50.90625,11
81421,-1.431640625,50.90625,11
81422,-1.3994140625,50.90625,143
81426,-3.017578125,53.4375,2
81455,-0.267578125,53.75,74
81465,-0.27197265625,53.75,74
81474,-0.267822265625,53.75,74
81475,-0.271484375,53.75,74
81525,-3.0234375,53.4375,2
81864,0.497802734375,51.5,15
81865,0.50146484375,51.5,15
81866,0.138916015625,49.46875,16
81867,0.490966796875,51.5,15
81868,0.1361083984375,49.46875,16
81870,0.489501953125,51.5,15
81871,0.495361328125,51.5,15
81892,-3.017578125,53.46875,9
81894,-2.08984375,57.15625,7
81897,-2.08984375,57.15625,7
81899,-2.08984375,57.15625,7
81901,-2.08984375,57.15625,7
81903,-2.08984375,57.15625,7
81904,-2.08984375,57.15625,7
81906,-2.08984375,57.15625,7
81907,-2.08984375,57.15625,7
81908,-2.08984375,57.15625,7
81910,-2.08984375,57.15625,7
81911,-2.08984375,57.15625,7
81912,-2.08984375,57.15625,7
81914,-2.08984375,57.15625,7
81915,-2.08984375,57.15625,7
81917,-2.08984375,57.15625,7
81919,-2.08984375,57.15625,7
81921,-2.08984375,57.15625,7
81922,-2.08984375,57.15625,7
81923,-2.08984375,57.15625,7
81924,-2.08984375,57.15625,7
81926,-2.08984375,57.15625,7
81928,-2.08984375,57.15625,7
81930,-2.08984375,57.15625,7
81932,-2.08984375,57.15625,7
81934,-2.08984375,57.15625,7
81936,-2.08984375,57.15625,7
81938,-2.08984375,57.15625,7
81940,-2.08984375,57.15625,7
81944,-2.08984375,57.15625,7
81946,-2.08984375,57.15625,7
81948,-2.08984375,57.15625,7
81950,-2.08984375,57.15625,7
81952,-2.08984375,57.15625,7
81954,-2.08984375,57.15625,7
81956,-2.091796875,57.15625,7
81958,-2.08984375,57.15625,7
81960,-2.08984375,57.15625,7
81962,-2.08984375,57.15625,7
81964,-2.08984375,57.15625,7
81966,-2.08984375,57.15625,7
81968,-2.08984375,57.15625,7
81970,-2.08984375,57.15625,7
81972,-2.08984375,57.15625,7
81974,-2.08984375,57.15625,7
81976,-2.08984375,57.15625,7
81978,-2.08984375,57.15625,7
81980,-2.08984375,57.15625,7
81982,-2.08984375,57.15625,7
81984,-2.08984375,57.15625,7
81986,-2.08984375,57.15625,7
81988,-2.08984375,57.15625,7
81990,-2.08984375,57.15625,7
81992,-2.08984375,57.15625,7
81994,-2.08984375,57.15625,7
81995,-2.08984375,57.15625,7
81997,-2.08984375,57.15625,7
81999,-2.08984375,57.15625,7
82001,-2.08984375,57.15625,7
82002,-2.08984375,57.15625,7
82004,-2.08984375,57.15625,7
82006,-2.08984375,57.15625,7
82008,-2.08984375,57.15625,7
82009,-2.08984375,57.15625,7
82010,-2.08984375,57.15625,7
82011,-2.08984375,57.15625,7
82013,-2.08984375,57.15625,7
82015,-2.08984375,57.15625,7
82017,-2.08984375,57.15625,7
82018,-2.08984375,57.15625,7
82020,-2.08984375,57.15625,7
82021,-2.08984375,57.15625,7
82023,-2.08984375,57.15625,7
82025,-2.08984375,57.15625,7
82027,-2.08984375,57.15625,7
82028,-2.08984375,57.15625,7
82030,-2.08984375,57.15625,7
82032,-2.08984375,57.15625,7
82034,-2.08984375,57.15625,7
82036,-2.08984375,57.15625,7
82037,-2.08984375,57.15625,7
82039,-2.08984375,57.15625,7
82040,-2.08984375,57.15625,7
82042,-2.08984375,57.15625,7
82044,-2.08984375,57.15625,7
82046,-2.08984375,57.15625,7
82048,-2.08984375,57.15625,7
82050,-2.08984375,57.15625,7
82051,-2.08984375,57.15625,7
82053,-2.08984375,57.15625,7
82055,-2.08984375,57.15625,7
82057,-2.08984375,57.15625,7
82059,-2.08984375,57.15625,7
82061,-2.08984375,57.15625,7
82062,-2.08984375,57.15625,7
82064,-2.08984375,57.15625,7
82066,-2.08984375,57.15625,7
82067,-2.08984375,57.15625,7
82069,-2.08984375,57.15625,7
82071,-2.08984375,57.15625,7
82073,-2.08984375,57.15625,7
82075,-2.08984375,57.15625,7
82077,-2.08984375,57.15625,7
82078,-2.08984375,57.15625,7
82080,-2.08984375,57.15625,7
82082,-2.08984375,57.15625,7
82084,-2.08984375,57.15625,7
82086,-2.08984375,57.15625,7
82088,-2.08984375,57.15625,7
82090,-2.08984375,57.15625,7
82091,-2.08984375,57.15625,7
82093,-2.08984375,57.15625,7
82094,-2.08984375,57.15625,7
82096,-2.08984375,57.15625,7
82098,-2.08984375,57.15625,7
82100,-2.08984375,57.15625,7
82102,-2.08984375,57.15625,7
82104,-2.08984375,57.15625,7
82106,-2.08984375,57.15625,7
82108,-2.08984375,57.15625,7
82110,-2.08984375,57.15625,7
82112,-2.08984375,57.15625,7
82114,-2.08984375,57.15625,7
82116,-2.08984375,57.15625,7
82118,-2.08984375,57.15625,7
82120,-2.08984375,57.15625,7
82122,-2.08984375,57.15625,7
82124,-2.08984375,57.15625,7
82126,-2.08984375,57.15625,7
82128,-2.08984375,57.15625,7
82130,-2.08984375,57.15625,7
82132,-2.08984375,57.15625,7
82134,-2.08984375,57.15625,7
82136,-2.08984375,57.15625,7
82138,-2.08984375,57.15625,7
82140,-2.08984375,57.15625,7
82142,-2.08984375,57.15625,7
82144,-2.08984375,57.15625,7
82146,-2.08984375,57.15625,7
82147,-2.08984375,57.15625,7
82149,-2.08984375,57.15625,7
82151,-2.08984375,57.15625,7
82153,-2.08984375,57.15625,7
82154,-2.08984375,57.15625,7
82155,-2.08984375,57.15625,7
82157,-2.08984375,57.15625,7
82159,-2.08984375,57.15625,7
82161,-2.08984375,57.15625,7
82163,-2.08984375,57.15625,7
82165,-2.08984375,57.15625,7
82167,-2.08984375,57.15625,7
82169,-2.08984375,57.15625,7
82171,-2.08984375,57.15625,7
82173,-2.08984375,57.15625,7
82175,-2.08984375,57.15625,7
82177,-2.08984375,57.15625,7
82179,-2.08984375,57.15625,7
82181,-2.08984375,57.15625,7
82183,-2.08984375,57.15625,7
82185,-2.08984375,57.15625,7
82187,-2.08984375,57.15625,7
82189,-2.08984375,57.15625,7
82191,-2.08984375,57.15625,7
82193,-2.08984375,57.15625,7
82195,-2.08984375,57.15625,7
82197,-2.08984375,57.15625,7
82199,-2.08984375,57.15625,7
82201,-2.08984375,57.15625,7
82203,-2.08984375,57.15625,7
82205,-2.08984375,57.15625,7
82207,-2.08984375,57.15625,7
82210,-0.257080078125,53.75,74
82213,0.254150390625,51.46875,279
82223,0.170654296875,49.46875,16
82230,0.1837158203125,49.46875,16
82232,-1.3330078125,50.84375,44
82235,0.1898193359375,49.46875,16
82236,0.54345703125,49.46875,124
82237,0.183837890625,49.46875,16
82239,0.1337890625,49.46875,16
82241,0.1390380859375,49.46875,16
82243,0.134521484375,49.46875,16
82244,0.5009765625,51.5,15
82245,0.1396484375,49.46875,16
82247,0.497314453125,51.5,15
82249,0.13427734375,49.46875,16
82250,0.4912109375,51.5,15
82251,0.134521484375,49.46875,16
82252,0.50390625,51.5,15
82253,0.1439208984375,49.46875,16
82256,-3.001953125,53.4375,2
82257,-3.001953125,53.4375,2
82259,-3.001953125,53.4375,2
82260,-3.001953125,53.4375,2
82262,-3.001953125,53.4375,2
82263,-3.0078125,53.4375,2
82265,-3.0078125,53.4375,2
82266,-3.009765625,53.4375,2
82267,-3.001953125,53.4375,2
82269,-3.013671875,53.46875,9
82270,-3.013671875,53.46875,9
82273,0.25439453125,51.46875,279
82274,0.255126953125,51.46875,279
82275,-3.013671875,53.46875,9
82287,-0.191650390625,53.625,19
82288,-0.26220703125,53.75,74
82291,0.491455078125,51.5,15
82293,0.1513671875,49.46875,16
82295,0.496826171875,51.5,15
82297,0.152587890625,49.46875,16
82298,0.152587890625,49.46875,16
82302,0.4921875,51.5,15
82303,0.1517333984375,49.46875,16
82314,0.203125,49.46875,16
82316,0.1943359375,49.46875,16
82322,0.2032470703125,49.46875,16
82325,0.1761474609375,49.46875,16
82327,0.2032470703125,49.46875,16
82341,0.2032470703125,49.46875,16
82348,0.2032470703125,49.46875,16
82350,0.188232421875,49.46875,16
82352,-0.2308349609375,53.65625,275
82353,-0.2314453125,53.65625,275
82354,-0.2308349609375,53.65625,275
82355,-0.2314453125,53.65625,275
82356,-0.2314453125,53.65625,275
82357,-0.234375,53.65625,275
82358,-0.2315673828125,53.65625,275
82359,-0.2308349609375,53.65625,275
82360,-0.2314453125,53.65625,275
82361,-0.2344970703125,53.65625,275
82362,-0.2308349609375,53.65625,275
82363,-0.2314453125,53.65625,275
82364,-0.2314453125,53.65625,275
82365,-0.2314453125,53.65625,275
82366,-0.2314453125,53.65625,275
82367,-0.2314453125,53.65625,275
82368,-0.2314453125,53.65625,275
82369,-0.2314453125,53.65625,275
82370,-0.2314453125,53.65625,275
82371,-0.2314453125,53.65625,275
82372,-0.2314453125,53.65625,275
82373,-0.2314453125,53.65625,275
82374,-0.2314453125,53.65625,275
82375,-0.2314453125,53.65625,275
82376,-0.2314453125,53.65625,275
82377,-0.2314453125,53.65625,275
82378,-0.2308349609375,53.65625,275
82379,-0.2308349609375,53.65625,275
82380,-0.2314453125,53.65625,275
82381,-0.2314453125,53.65625,275
82382,-0.2314453125,53.65625,275
82383,-0.2314453125,53.65625,275
82384,0.2529296875,51.46875,279
82385,-0.2314453125,53.65625,275
82386,-0.2314453125,53.65625,275
82387,-0.2314453125,53.65625,275
82388,-0.2314453125,53.65625,275
82389,-0.2314453125,53.65625,275
82390,-0.2314453125,53.65625,275
82391,-0.2314453125,53.65625,275
82392,-0.2314453125,53.65625,275
82393,-0.2314453125,53.65625,275
82394,-0.2314453125,53.65625,275
82395,-0.2314453125,53.65625,275
82396,-0.2314453125,53.65625,275
82397,0.2529296875,51.46875,279
82398,0.2529296875,51.46875,279
82400,-0.2314453125,53.65625,275
82401,-0.2314453125,53.65625,275
82404,-0.2308349609375,53.65625,275
82405,-0.2314453125,53.65625,275
82408,-0.2314453125,53.65625,275
82409,-0.2314453125,53.65625,275
82412,-0.2314453125,53.65625,275
82413,-0.2314453125,53.65625,275
82415,-0.2308349609375,53.65625,275
82416,0.2529296875,51.46875,279
82417,0.2529296875,51.46875,279
82418,0.2529296875,51.46875,279
82425,-0.2314453125,53.65625,275
82426,-0.2314453125,53.65625,275
82427,-0.2308349609375,53.65625,275
82428,-0.2314453125,53.65625,275
82429,-0.2314453125,53.65625,275
82430,-0.2314453125,53.65625,275
82431,-0.2314453125,53.65625,275
82432,-0.2308349609375,53.65625,275
82433,-0.2314453125,53.65625,275
82434,-0.2314453125,53.65625,275
82435,-0.2314453125,53.65625,275
82436,-0.2314453125,53.65625,275
82437,-0.2314453125,53.65625,275
82438,-0.2314453125,53.65625,275
82439,-0.2314453125,53.65625,275
82440,-0.2314453125,53.65625,275
82441,-0.2314453125,53.65625,275
82442,-0.2314453125,53.65625,275
82443,-0.2308349609375,53.65625,275
82444,-0.2314453125,53.65625,275
82445,-0.2314453125,53.65625,275
82446,-0.234375,53.65625,275
82451,-1.0908203125,50.8125,18
82452,-1.0908203125,50.8125,18
82453,-1.0927734375,50.8125,18
82454,-1.0908203125,50.8125,18
82455,-1.0908203125,50.8125,18
82456,-1.0908203125,50.8125,18
82457,-1.0908203125,50.8125,18
82458,-1.091796875,50.8125,18
82459,-1.0908203125,50.8125,18
82461,-1.0908203125,50.8125,18
82462,-1.091796875,50.8125,18
82463,-1.0908203125,50.8125,18
82465,-1.091796875,50.8125,18
82466,-1.0908203125,50.8125,18
82467,-1.0908203125,50.8125,18
82469,-1.0908203125,50.8125,18
82470,-1.091796875,50.8125,18
82471,-1.091796875,50.8125,18
82472,-1.0908203125,50.8125,18
82473,-1.0908203125,50.8125,18
82474,-1.0908203125,50.8125,18
82475,-1.0908203125,50.8125,18
82476,-1.091796875,50.8125,18
82477,-1.091796875,50.8125,18
82478,-1.0908203125,50.8125,18
82480,-1.095703125,50.8125,18
82481,-1.0908203125,50.8125,18
82482,-1.0908203125,50.8125,18
82483,-1.0908203125,50.8125,18
82484,-1.0927734375,50.8125,18
82485,-1.0908203125,50.8125,18
82487,-1.0908203125,50.8125,18
82489,-1.0908203125,50.8125,18
82490,-1.091796875,50.8125,18
82492,-1.0908203125,50.8125,18
82493,-1.0908203125,50.8125,18
82494,-1.0908203125,50.8125,18
82495,-1.095703125,50.8125,18
82497,-1.0908203125,50.8125,18
82499,-1.0908203125,50.8125,18
82501,-1.0908203125,50.8125,18
82502,-1.0908203125,50.8125,18
82504,-1.0908203125,50.8125,18
82505,-1.0908203125,50.8125,18
82507,-1.091796875,50.8125,18
82509,-1.0908203125,50.8125,18
82510,-1.0908203125,50.8125,18
82511,-1.0908203125,50.8125,18
82512,-1.091796875,50.8125,18
82513,-1.0908203125,50.8125,18
82514,-1.0908203125,50.8125,18
82515,-1.0908203125,50.8125,18
82517,-1.0908203125,50.8125,18
82518,-1.091796875,50.8125,18
82519,-1.091796875,50.8125,18
82520,-1.0908203125,50.8125,18
82522,-1.0908203125,50.8125,18
82524,-1.0908203125,50.8125,18
82525,-1.0908203125,50.8125,18
82526,-1.091796875,50.8125,18
82528,-1.0908203125,50.8125,18
82529,-1.0908203125,50.8125,18
82530,-1.0908203125,50.8125,18
82531,-1.0908203125,50.8125,18
82533,-1.0908203125,50.8125,18
82534,-1.0908203125,50.8125,18
82536,-1.0908203125,50.8125,18
82537,-1.0908203125,50.8125,18
82538,-1.0908203125,50.8125,18
82540,-1.0908203125,50.8125,18
82542,-1.0908203125,50.8125,18
82543,-1.0908203125,50.8125,18
82544,-1.0908203125,50.8125,18
82546,-1.0908203125,50.8125,18
82547,-1.0908203125,50.8125,18
82549,-1.0908203125,50.8125,18
82550,-1.0908203125,50.8125,18
82551,-1.0908203125,50.8125,18
82552,-1.0908203125,50.8125,18
82553,-1.0908203125,50.8125,18
82554,-1.0908203125,50.8125,18
82555,-1.0908203125,50.8125,18
82556,-1.0908203125,50.8125,18
82557,-1.0908203125,50.8125,18
82558,-1.0908203125,50.8125,18
82559,-1.0908203125,50.8125,18
82560,-1.0908203125,50.8125,18
82561,-1.0908203125,50.8125,18
82562,-1.0908203125,50.8125,18
82563,-1.0908203125,50.8125,18
82564,-1.0908203125,50.8125,18
82565,-1.0908203125,50.8125,18
82566,-1.0908203125,50.8125,18
82567,-1.0908203125,50.8125,18
82568,-1.0908203125,50.8125,18
82569,-1.0908203125,50.8125,18
82571,-1.091796875,50.8125,18
82572,-1.091796875,50.8125,18
82573,-1.0908203125,50.8125,18
82574,-1.091796875,50.8125,18
82575,-1.091796875,50.8125,18
82577,-1.091796875,50.8125,18
82578,-1.091796875,50.8125,18
82581,-1.0908203125,50.8125,18
82583,-1.091796875,50.8125,18
82585,-1.091796875,50.8125,18
82586,-1.091796875,50.8125,18
82588,-1.0908203125,50.8125,18
82589,-1.091796875,50.8125,18
82591,-1.0908203125,50.8125,18
82592,-1.091796875,50.8125,18
82593,-1.091796875,50.8125,18
82596,-1.091796875,50.8125,18
82597,-1.0908203125,50.8125,18
82598,-1.091796875,50.8125,18
82600,-1.0908203125,50.8125,18
82601,-1.091796875,50.8125,18
82602,-1.091796875,50.8125,18
82603,-1.091796875,50.8125,18
82605,-1.091796875,50.8125,18
82606,-1.091796875,50.8125,18
82607,-1.091796875,50.8125,18
82608,-1.091796875,50.8125,18
82609,-1.091796875,50.8125,18
82611,-1.091796875,50.8125,18
82614,-1.091796875,50.8125,18
82616,-1.091796875,50.8125,18
82617,-1.0908203125,50.8125,18
82619,-1.091796875,50.8125,18
82620,-1.0908203125,50.8125,18
82621,-1.0908203125,50.8125,18
