,LONGITUDE,LATITUDE,imo,Duration,Cluster
2269,-1.529296875,50.75,9446972,9,70
2271,-1.5283203125,50.75,9446972,7,69
2274,-1.5302734375,50.75,9446972,11,68
2275,-1.5283203125,50.75,9446972,7,69
2276,-1.5302734375,50.75,9446972,11,68
2277,-1.5283203125,50.75,9446972,7,69
2279,-1.5283203125,50.75,9446972,7,69
2280,-1.5302734375,50.75,9446972,9,68
2281,-1.5283203125,50.75,9446972,7,69
2283,-1.5283203125,50.75,9446972,8,69
2284,-1.5302734375,50.75,9446972,11,68
2285,-1.5283203125,50.75,9446972,7,69
2286,-1.5302734375,50.75,9446972,9,68
2287,-1.5283203125,50.75,9446972,8,69
2288,-1.529296875,50.75,9446972,13,70
2289,-1.5283203125,50.75,9446972,7,69
2290,-1.529296875,50.75,9446972,11,70
2293,-1.529296875,50.75,9446972,7,70
2294,-1.5302734375,50.75,9446972,9,68
2295,-1.5283203125,50.75,9446972,7,69
2296,-1.5302734375,50.75,9446972,11,68
2297,-1.5283203125,50.75,9446972,8,69
2298,-1.5302734375,50.75,9446972,11,68
2299,-1.5283203125,50.75,9446972,7,69
2300,-1.5302734375,50.75,9446972,9,68
2301,-1.5283203125,50.75,9446972,7,69
2302,-1.529296875,50.75,9446972,120,70
2303,-1.5283203125,50.75,9446972,7,69
2304,-1.5302734375,50.75,9446972,9,68
2305,-1.5283203125,50.75,9446972,8,69
2307,-1.5283203125,50.75,9446972,7,69
2309,-1.5283203125,50.75,9446972,7,69
2310,-1.529296875,50.75,9446972,11,70
2311,-1.5283203125,50.75,9446972,7,69
2312,-1.5302734375,50.75,9446972,9,68
2313,-1.5302734375,50.75,9446972,64,68
2314,-1.5283203125,50.75,9446972,9,69
2318,-1.5302734375,50.75,9446972,9,68
2319,-1.5283203125,50.75,9446972,7,69
2320,-1.5283203125,50.75,9446972,8,69
2322,-1.5283203125,50.75,9446972,7,69
2324,-1.5283203125,50.75,9446972,7,69
2325,-1.5283203125,50.75,9446972,7,69
2326,-1.5302734375,50.75,9446972,17,68
2327,-1.5283203125,50.75,9446972,7,69
2329,-1.5283203125,50.75,9446972,8,69
2330,-1.5283203125,50.75,9446972,8,69
2331,-1.5283203125,50.75,9446972,7,69
2333,-1.5302734375,50.75,9446972,16,68
2334,-1.5302734375,50.75,9446972,19,68
2335,-1.5302734375,50.75,9446972,18,68
2336,-1.5302734375,50.75,9446972,65,68
2337,-1.529296875,50.75,9446972,53,70
2339,-1.5302734375,50.75,9446972,322,68
2340,-1.5302734375,50.75,9446972,18,68
2341,-1.5302734375,50.75,9446972,63,68
2342,-1.5302734375,50.75,9446972,15,68
2343,-1.5302734375,50.75,9446972,18,68
2344,-1.5302734375,50.75,9446972,18,68
2345,-1.5302734375,50.75,9446972,17,68
2346,-1.5302734375,50.75,9446972,63,68
2347,-1.5302734375,50.75,9446972,15,68
2348,-1.5283203125,50.75,9446972,7,69
2349,-1.5283203125,50.75,9446972,7,69
2351,-1.5283203125,50.75,9446972,7,69
2352,-1.5283203125,50.75,9446972,7,69
2353,-1.5283203125,50.75,9446972,8,69
2354,-1.5283203125,50.75,9446972,8,69
2355,-1.5283203125,50.75,9446972,10,69
2356,-1.5283203125,50.75,9446972,7,69
2357,-1.5302734375,50.75,9446972,16,68
2358,-1.5302734375,50.75,9446972,63,68
2359,-1.5302734375,50.75,9446972,15,68
2361,-1.5283203125,50.75,9446972,8,69
2362,-1.5283203125,50.75,9446972,7,69
2363,-1.5283203125,50.75,9446972,7,69
2364,-1.5283203125,50.75,9446972,7,69
2365,-1.5283203125,50.75,9446972,7,69
2366,-1.5283203125,50.75,9446972,8,69
2367,-1.5302734375,50.75,9446972,16,68
2368,-1.5302734375,50.75,9446972,18,68
2369,-1.5302734375,50.75,9446972,18,68
2370,-1.5302734375,50.75,9446972,63,68
2372,-1.5283203125,50.75,9446972,8,69
2373,-1.5283203125,50.75,9446972,7,69
2374,-1.5283203125,50.75,9446972,7,69
2376,-1.5283203125,50.75,9446972,35,69
2377,-1.5283203125,50.75,9446972,8,69
2378,-1.5283203125,50.75,9446972,7,69
2379,-1.5302734375,50.75,9446972,15,68
2380,-1.5302734375,50.75,9446972,18,68
2381,-1.5302734375,50.75,9446972,33,68
2382,-8.2578125,51.84375,9346732,41,71
2388,1.0126953125,49.40625,9522063,43,72
2394,-5.9140625,54.625,9150482,10,54
2411,-1.158203125,54.625,9866952,15,43
2413,-1.166015625,54.59375,9866952,11,73
2415,-1.158203125,54.625,9866952,19,43
2419,1.01171875,49.375,9866952,10,21
2428,-1.158203125,54.625,9866952,14,43
2434,-1.158203125,54.625,9866952,17,43
2449,-1.158203125,54.625,9866952,11,43
2457,-1.158203125,54.625,9866952,46,43
2461,-0.16796875,53.625,9866952,24,27
2463,-1.158203125,54.625,9866952,15,43
2475,1.3134765625,51.9375,9200677,18,62
2547,1.1591796875,52.03125,9226188,27,60
2556,-1.392578125,50.875,9122655,18,74
2557,-1.396484375,50.875,9122655,12,49
2558,-1.392578125,50.875,9122655,30,74
2559,-1.396484375,50.875,9122655,60,49
2561,-1.3984375,50.90625,9122655,78,47
2562,-1.396484375,50.875,9122655,15,49
2586,1.1591796875,52.03125,9555618,87,60
2597,-7.03125,52.28125,9488645,34,52
2601,1.013671875,49.40625,9711743,53,61
2602,-2.71484375,51.5,9340570,13,12
2643,-5.8984375,54.625,9818943,165,28
2650,-5.90234375,54.625,9818943,120,4
2652,-9.0546875,52.65625,9818943,38,29
2654,-9.0546875,52.65625,9818943,36,29
2672,-3.0234375,53.46875,9700005,143,6
2674,-2.701171875,51.5,9504114,60,30
2688,-5.75390625,57.28125,8417259,29,1
2705,-5.90234375,54.625,9320635,39,4
2710,-7.03125,52.28125,9320635,32,52
2716,-8.328125,51.84375,9780146,51,0
2718,-8.328125,51.84375,9780146,127,0
2719,-5.90234375,54.625,9780146,83,4
2722,-5.8984375,54.625,9780146,164,28
2723,-6.21875,53.34375,9780146,60,64
2784,1.158203125,52.03125,9081344,42,32
2854,1.849609375,50.96875,9305843,10,75
2866,1.849609375,50.96875,9305843,6,75
2876,-3.005859375,53.4375,9172105,223,76
2900,-8.328125,51.84375,9219331,39,0
2932,-1.330078125,50.84375,9748710,29,24
2957,-5.75390625,57.28125,9507374,46,1
2959,-3.0078125,53.4375,9507374,24,77
2977,-8.328125,51.84375,9576727,17,0
3001,1.3134765625,51.9375,9321524,19,62
3005,1.3134765625,51.9375,9321524,49,62
3018,-1.158203125,54.625,9359569,23,43
3019,-1.166015625,54.59375,9359569,19,73
3035,-1.326171875,50.84375,9897846,36,16
3037,-1.326171875,50.84375,9897846,37,16
3045,-1.158203125,54.625,9408762,23,43
3060,-2.705078125,51.5,9402689,76,63
3062,-3.015625,53.46875,9402689,47,78
3069,-1.392578125,50.875,9184859,62,74
3070,-1.3984375,50.875,9184859,51,46
3072,-1.326171875,50.84375,9412036,42,16
3108,-2.701171875,51.5,9109043,50,30
3112,-5.53125,56.5625,9109043,8,79
3175,-3.01953125,53.46875,9582518,444,7
3177,-3.01953125,53.46875,9582518,359,7
3189,1.158203125,52.03125,9313802,77,32
3191,-7.03515625,52.25,9313802,24,23
3195,-7.03125,52.28125,9313802,79,52
3201,-5.90625,54.625,9141235,37,59
3206,1.013671875,49.40625,9649108,16,61
3210,-0.1995849609375,53.625,9198721,7,80
3211,-0.1995849609375,53.625,9198721,9,80
3213,-0.1995849609375,53.625,9198721,11,80
3215,-0.1995849609375,53.625,9198721,9,80
3216,-0.1995849609375,53.625,9198721,11,80
3218,-0.1995849609375,53.625,9198721,12,80
3219,-0.1995849609375,53.625,9198721,10,80
3298,-2.0859375,57.15625,9671486,7,40
3299,-2.71484375,51.5,9283875,23,12
3300,-1.392578125,50.875,9283875,33,74
3305,-1.9912109375,50.71875,9170999,6,81
3306,-1.9912109375,50.71875,9170999,6,81
3307,-1.9912109375,50.71875,9170999,7,81
3308,-1.9912109375,50.71875,9170999,31,81
3309,-1.9912109375,50.71875,9170999,28,81
3310,-1.9912109375,50.71875,9170999,7,81
3311,-1.9912109375,50.71875,9170999,6,81
3312,-1.9912109375,50.71875,9170999,6,81
3313,-1.9912109375,50.71875,9170999,31,81
3314,-1.9912109375,50.71875,9170999,6,81
3315,-1.9912109375,50.71875,9170999,6,81
3316,-1.9912109375,50.71875,9170999,6,81
3317,-1.9912109375,50.71875,9170999,30,81
3318,-1.9912109375,50.71875,9170999,26,81
3319,-1.9912109375,50.71875,9170999,6,81
3320,-1.9912109375,50.71875,9170999,6,81
3321,-1.9912109375,50.71875,9170999,6,81
3322,-1.9912109375,50.71875,9170999,6,81
3323,-1.9912109375,50.71875,9170999,6,81
3324,-1.9912109375,50.71875,9170999,6,81
3325,-1.9912109375,50.71875,9170999,6,81
3326,-1.9912109375,50.71875,9170999,6,81
3327,-1.9912109375,50.71875,9170999,6,81
3328,-1.9912109375,50.71875,9170999,6,81
3329,-1.9912109375,50.71875,9170999,6,81
3330,-1.9912109375,50.71875,9170999,68,81
3332,-1.9912109375,50.71875,9170999,37,81
3333,-1.9912109375,50.71875,9170999,7,81
3334,-1.9912109375,50.71875,9170999,6,81
3335,-1.9912109375,50.71875,9170999,6,81
3336,-1.9912109375,50.71875,9170999,82,81
3353,-2.083984375,57.15625,9766877,27,19
3369,-1.498046875,55.125,9766877,8,20
3370,-1.498046875,55.125,9766877,18,20
3377,-2.86328125,53.28125,9261102,43,82
3378,-6.20703125,53.34375,9261102,41,50
3379,-2.86328125,53.28125,9261102,42,82
3380,-6.078125,53.3125,9261102,20,83
3381,-6.20703125,53.34375,9261102,19,50
3396,-5.8828125,54.625,9261102,31,53
3489,-1.158203125,54.625,9174086,17,43
3493,-1.158203125,54.625,9174086,16,43
3498,-1.158203125,54.625,9174086,15,43
3500,-1.166015625,54.59375,9174086,13,73
3518,1.158203125,52.03125,9197454,18,32
3522,-3.01953125,53.46875,9667435,214,7
3524,1.01171875,49.375,9587219,237,21
3545,-1.392578125,50.875,9505053,62,74
3546,-1.392578125,50.875,9505053,25,74
3549,-0.26025390625,53.75,9164562,11,84
3552,-0.26220703125,53.75,9164562,33,65
3553,-0.26220703125,53.75,9164562,13,65
3554,-0.26025390625,53.75,9164562,10,84
3556,-0.26220703125,53.75,9164562,14,65
3557,-0.26025390625,53.75,9164562,13,84
3558,-0.26025390625,53.75,9164562,12,84
3559,-0.26220703125,53.75,9164562,12,65
3560,-0.26025390625,53.75,9164562,15,84
3561,-0.26220703125,53.75,9164562,12,65
3563,-0.26220703125,53.75,9164562,14,65
3564,-0.26025390625,53.75,9164562,7,84
3565,-0.26220703125,53.75,9164562,12,65
3566,-0.26220703125,53.75,9164562,15,65
3581,-5.8984375,54.625,9301720,70,28
3582,-6.21875,53.34375,9301720,72,64
3584,-3.005859375,53.4375,9301720,126,76
3613,0.53662109375,49.46875,9367372,23,85
3617,0.53662109375,49.46875,9367372,24,85
3619,0.53662109375,49.46875,9367372,23,85
3622,0.53662109375,49.46875,9367372,22,85
3623,0.53662109375,49.46875,9367372,25,85
3624,0.53662109375,49.46875,9367372,23,85
3627,0.53662109375,49.46875,9367372,21,85
3630,0.53662109375,49.46875,9367372,23,85
3632,0.53662109375,49.46875,9367372,13,85
3634,0.53662109375,49.46875,9367372,23,85
3640,0.53662109375,49.46875,9367372,16,85
3641,0.53662109375,49.46875,9367372,23,85
3644,0.53662109375,49.46875,9367372,35,85
3646,0.53662109375,49.46875,9367372,27,85
3652,0.53662109375,49.46875,9367372,24,85
3655,0.53662109375,49.46875,9367372,26,85
3659,0.53662109375,49.46875,9367372,23,85
3660,0.53662109375,49.46875,9367372,27,85
3664,0.53662109375,49.46875,9367372,26,85
3665,0.53662109375,49.46875,9367372,34,85
3670,0.53662109375,49.46875,9367372,23,85
3672,0.53662109375,49.46875,9367372,24,85
3673,0.53662109375,49.46875,9367372,23,85
3675,0.53662109375,49.46875,9367372,25,85
3676,0.53662109375,49.46875,9367372,26,85
3678,0.53662109375,49.46875,9367372,22,85
3681,0.53662109375,49.46875,9367372,24,85
3685,0.53662109375,49.46875,9367372,24,85
3686,-5.90625,54.625,9578775,63,59
3689,-3.134765625,58.84375,9063782,10,86
3690,-3.134765625,58.84375,9063782,7,86
3692,-3.134765625,58.84375,9063782,7,86
3693,-3.134765625,58.84375,9063782,6,86
3694,-3.134765625,58.84375,9063782,8,86
3695,-3.134765625,58.84375,9063782,7,86
3696,-3.134765625,58.84375,9063782,9,86
3697,-3.134765625,58.84375,9063782,22,86
3698,-3.134765625,58.84375,9063782,9,86
3699,-3.134765625,58.84375,9063782,9,86
3700,-3.134765625,58.84375,9063782,6,86
3701,-3.134765625,58.84375,9063782,9,86
3702,-3.134765625,58.84375,9063782,6,86
3703,-3.134765625,58.84375,9063782,9,86
3704,-3.134765625,58.84375,9063782,9,86
3705,-3.134765625,58.84375,9063782,7,86
3706,-3.134765625,58.84375,9063782,44,86
3707,-3.134765625,58.84375,9063782,9,86
3708,-3.134765625,58.84375,9063782,7,86
3709,-3.134765625,58.84375,9063782,9,86
3717,-3.134765625,58.84375,9063782,79,86
3719,-3.134765625,58.84375,9063782,8,86
3724,-3.134765625,58.84375,9063782,22,86
3725,-3.134765625,58.84375,9063782,6,86
3728,-3.134765625,58.84375,9063782,7,86
3729,-3.134765625,58.84375,9063782,9,86
3730,-3.134765625,58.84375,9063782,9,86
3731,-3.134765625,58.84375,9063782,9,86
3732,-3.134765625,58.84375,9063782,7,86
3733,-3.134765625,58.84375,9063782,9,86
3734,-3.134765625,58.84375,9063782,6,86
3735,-3.134765625,58.84375,9063782,9,86
3736,-3.134765625,58.84375,9063782,7,86
3737,-3.134765625,58.84375,9063782,9,86
3738,-3.134765625,58.84375,9063782,6,86
3739,-3.134765625,58.84375,9063782,9,86
3740,-3.134765625,58.84375,9063782,10,86
3741,-3.134765625,58.84375,9063782,9,86
3742,-3.134765625,58.84375,9063782,7,86
3743,-3.134765625,58.84375,9063782,7,86
3744,-3.134765625,58.84375,9063782,9,86
3745,-3.134765625,58.84375,9063782,7,86
3746,-3.134765625,58.84375,9063782,9,86
3747,-3.134765625,58.84375,9063782,20,86
3752,-3.134765625,58.84375,9063782,9,86
3764,-3.134765625,58.84375,9063782,9,86
3765,-3.134765625,58.84375,9063782,9,86
3766,-3.134765625,58.84375,9063782,12,86
3767,-3.134765625,58.84375,9063782,13,86
3768,-3.134765625,58.84375,9063782,29,86
3769,-3.134765625,58.84375,9063782,41,86
3770,-3.134765625,58.84375,9063782,12,86
3771,-3.134765625,58.84375,9063782,7,86
3772,-3.134765625,58.84375,9063782,11,86
3773,-3.134765625,58.84375,9063782,9,86
3774,-3.134765625,58.84375,9063782,7,86
3775,-3.134765625,58.84375,9063782,9,86
3776,-3.134765625,58.84375,9063782,16,86
3777,-3.134765625,58.84375,9063782,9,86
3778,-3.134765625,58.84375,9063782,9,86
3779,-3.134765625,58.84375,9063782,9,86
3780,-3.134765625,58.84375,9063782,9,86
3783,-3.134765625,58.84375,9063782,13,86
3795,-3.134765625,58.84375,9063782,9,86
3803,-3.134765625,58.84375,9063782,6,86
3804,-3.134765625,58.84375,9063782,9,86
3805,-3.134765625,58.84375,9063782,9,86
3806,-3.134765625,58.84375,9063782,9,86
3807,-3.134765625,58.84375,9063782,7,86
3808,-3.134765625,58.84375,9063782,9,86
3809,-3.134765625,58.84375,9063782,9,86
3810,-3.134765625,58.84375,9063782,9,86
3811,-3.134765625,58.84375,9063782,7,86
3812,-3.134765625,58.84375,9063782,9,86
3813,-3.134765625,58.84375,9063782,9,86
3814,-3.134765625,58.84375,9063782,9,86
3816,-3.134765625,58.84375,9063782,9,86
3817,-3.134765625,58.84375,9063782,9,86
3818,-3.134765625,58.84375,9063782,8,86
3819,-3.134765625,58.84375,9063782,7,86
3820,-3.134765625,58.84375,9063782,6,86
3821,-3.134765625,58.84375,9063782,9,86
3828,-3.134765625,58.84375,9063782,7,86
3836,-3.134765625,58.84375,9063782,10,86
3841,-3.134765625,58.84375,9063782,9,86
3844,-3.134765625,58.84375,9063782,9,86
3845,-3.134765625,58.84375,9063782,44,86
3846,-3.134765625,58.84375,9063782,9,86
3847,-3.134765625,58.84375,9063782,7,86
3848,-3.134765625,58.84375,9063782,9,86
3849,-3.134765625,58.84375,9063782,9,86
3850,-3.134765625,58.84375,9063782,9,86
3851,-3.134765625,58.84375,9063782,23,86
3853,-3.134765625,58.84375,9063782,146,86
3854,-3.134765625,58.84375,9063782,9,86
3855,-3.134765625,58.84375,9063782,7,86
3856,-3.134765625,58.84375,9063782,9,86
3857,-3.134765625,58.84375,9063782,60,86
3858,-3.134765625,58.84375,9063782,99,86
3859,-3.134765625,58.84375,9063782,77,86
3860,-3.134765625,58.84375,9063782,288,86
3861,-3.134765625,58.84375,9063782,9,86
3862,-3.134765625,58.84375,9063782,7,86
3863,-3.134765625,58.84375,9063782,9,86
3864,-3.134765625,58.84375,9063782,127,86
3865,-3.134765625,58.84375,9063782,9,86
3866,-3.134765625,58.84375,9063782,7,86
3867,-3.134765625,58.84375,9063782,9,86
3868,-3.134765625,58.84375,9063782,31,86
3869,-3.134765625,58.84375,9063782,9,86
3870,-3.134765625,58.84375,9063782,7,86
3871,-3.134765625,58.84375,9063782,153,86
3872,-3.134765625,58.84375,9063782,7,86
3874,-3.134765625,58.84375,9063782,125,86
3875,-3.134765625,58.84375,9063782,9,86
3876,-3.134765625,58.84375,9063782,7,86
3877,-3.134765625,58.84375,9063782,9,86
3878,-3.134765625,58.84375,9063782,224,86
3879,-3.134765625,58.84375,9063782,9,86
3880,-3.134765625,58.84375,9063782,20,86
3881,-3.134765625,58.84375,9063782,9,86
3882,-3.134765625,58.84375,9063782,28,86
3883,-3.134765625,58.84375,9063782,80,86
3884,-3.134765625,58.84375,9063782,18,86
3886,-3.134765625,58.84375,9063782,73,86
3887,-3.134765625,58.84375,9063782,182,86
3888,-3.134765625,58.84375,9063782,334,86
3889,-3.134765625,58.84375,9063782,165,86
3890,-3.134765625,58.84375,9063782,73,86
3894,-3.134765625,58.84375,9063782,9,86
3895,-3.134765625,58.84375,9063782,7,86
3896,-3.134765625,58.84375,9063782,9,86
3897,-3.134765625,58.84375,9063782,7,86
3898,-3.134765625,58.84375,9063782,9,86
3899,-3.134765625,58.84375,9063782,175,86
3900,-3.134765625,58.84375,9063782,9,86
3901,-3.134765625,58.84375,9063782,8,86
3905,-3.134765625,58.84375,9063782,116,86
3914,-3.134765625,58.84375,9063782,6,86
3915,-3.134765625,58.84375,9063782,9,86
3916,-3.134765625,58.84375,9063782,124,86
3917,-3.134765625,58.84375,9063782,7,86
3918,-3.134765625,58.84375,9063782,7,86
3919,-3.134765625,58.84375,9063782,9,86
3920,-3.134765625,58.84375,9063782,29,86
3921,-3.134765625,58.84375,9063782,9,86
3924,-3.134765625,58.84375,9063782,9,86
3925,-3.134765625,58.84375,9063782,9,86
3926,-3.134765625,58.84375,9063782,7,86
3927,-3.134765625,58.84375,9063782,9,86
3928,-3.134765625,58.84375,9063782,8,86
3931,-3.134765625,58.84375,9063782,173,86
3932,-3.134765625,58.84375,9063782,9,86
3933,-3.134765625,58.84375,9063782,9,86
3934,-3.134765625,58.84375,9063782,9,86
3935,-3.134765625,58.84375,9063782,7,86
3936,-3.134765625,58.84375,9063782,9,86
3937,-3.134765625,58.84375,9063782,7,86
3938,-3.134765625,58.84375,9063782,9,86
3939,-3.134765625,58.84375,9063782,9,86
3940,-3.134765625,58.84375,9063782,9,86
3941,-3.134765625,58.84375,9063782,9,86
3943,-3.134765625,58.84375,9063782,9,86
3944,-3.134765625,58.84375,9063782,28,86
3945,-3.134765625,58.84375,9063782,9,86
3946,-3.134765625,58.84375,9063782,9,86
3947,-3.134765625,58.84375,9063782,10,86
3948,-3.134765625,58.84375,9063782,7,86
3949,-3.134765625,58.84375,9063782,10,86
3950,-3.134765625,58.84375,9063782,7,86
3951,-3.134765625,58.84375,9063782,62,86
3952,-3.134765625,58.84375,9063782,7,86
3953,-3.134765625,58.84375,9063782,9,86
3961,-3.134765625,58.84375,9063782,7,86
3963,-3.134765625,58.84375,9063782,23,86
3964,-3.134765625,58.84375,9063782,9,86
3965,-3.134765625,58.84375,9063782,8,86
3968,-3.134765625,58.84375,9063782,76,86
3969,-3.134765625,58.84375,9063782,9,86
3970,-3.134765625,58.84375,9063782,9,86
3971,-3.134765625,58.84375,9063782,9,86
3972,-3.134765625,58.84375,9063782,9,86
3973,-3.134765625,58.84375,9063782,7,86
3974,-3.134765625,58.84375,9063782,9,86
3975,-3.134765625,58.84375,9063782,7,86
3976,-3.134765625,58.84375,9063782,57,86
3977,-3.134765625,58.84375,9063782,9,86
3978,-3.134765625,58.84375,9063782,7,86
3979,-3.134765625,58.84375,9063782,9,86
3980,-3.134765625,58.84375,9063782,8,86
3981,-3.134765625,58.84375,9063782,46,86
3982,-3.134765625,58.84375,9063782,9,86
3983,-3.134765625,58.84375,9063782,7,86
3984,-3.134765625,58.84375,9063782,8,86
3986,-3.134765625,58.84375,9063782,8,86
3990,-3.134765625,58.84375,9063782,8,86
3997,-3.134765625,58.84375,9063782,7,86
3998,-3.134765625,58.84375,9063782,9,86
3999,-3.134765625,58.84375,9063782,9,86
4000,-3.134765625,58.84375,9063782,6,86
4001,-3.134765625,58.84375,9063782,9,86
4002,-3.134765625,58.84375,9063782,7,86
4003,-3.134765625,58.84375,9063782,9,86
4004,-3.134765625,58.84375,9063782,15,86
4011,-2.083984375,57.125,9629005,31,41
4014,-2.080078125,57.125,9629005,53,38
4016,-2.08203125,57.125,9629005,103,39
4018,-2.080078125,57.125,9629005,11,38
4019,-2.080078125,57.125,9629005,32,38
4021,-2.08203125,57.125,9629005,31,39
4023,-2.08203125,57.125,9629005,7,39
4026,-2.08203125,57.125,9629005,10,39
4027,-2.080078125,57.125,9629005,33,38
4029,-2.080078125,57.125,9629005,19,38
4030,-2.080078125,57.125,9629005,58,38
4035,-2.080078125,57.125,9629005,7,38
4039,-2.080078125,57.125,9629005,8,38
4045,-2.080078125,57.125,9629005,8,38
4046,-2.08203125,57.125,9629005,31,39
4048,-2.08203125,57.125,9629005,18,39
4050,-2.080078125,57.125,9629005,77,38
4052,-2.080078125,57.125,9629005,15,38
4054,-2.080078125,57.125,9629005,25,38
4066,0.5458984375,49.46875,9459034,47,37
4070,1.3134765625,51.9375,9606314,56,62
4075,1.3134765625,51.9375,9606314,55,62
4079,-7.26171875,55.03125,9454462,20,87
4101,-7.26171875,55.03125,9454462,18,87
4104,-7.26171875,55.03125,9454462,23,87
4135,-7.26171875,55.03125,9454462,18,87
4139,-5.90234375,54.625,9454462,15,4
4154,-7.03125,52.28125,9662382,80,52
4156,1.01171875,49.375,9662382,30,21
4157,-7.03125,52.28125,9662382,29,52
4173,-4.72265625,55.9375,9270062,306,88
4174,-4.72265625,55.9375,9270062,42,88
4175,-4.72265625,55.9375,9270062,13,88
4176,-4.72265625,55.9375,9270062,35,88
4179,-4.72265625,55.9375,9270062,8,88
4180,-4.72265625,55.9375,9270062,6,88
4190,-4.72265625,55.9375,9270062,90,88
4224,-5.71484375,57.28125,9270062,27,67
4226,-5.71484375,57.28125,9270062,46,67
4228,-4.72265625,55.9375,9270062,68,88
4230,-4.72265625,55.9375,9270062,18,88
4231,-5.05078125,55.84375,9270062,20,89
4245,-4.72265625,55.9375,9270062,76,88
4269,-4.72265625,55.9375,9270062,70,88
4272,-4.72265625,55.9375,9270062,178,88
4292,1.0126953125,49.40625,9314806,50,72
4306,-5.8828125,54.625,9322566,42,53
4321,-5.8828125,54.625,9322566,57,53
4322,-5.8828125,54.625,9322566,27,53
4323,-5.8828125,54.625,9322566,31,53
4324,-5.8828125,54.625,9322566,28,53
4325,-5.8828125,54.625,9322566,31,53
4326,-5.8828125,54.625,9322566,31,53
4332,1.01171875,49.375,9718454,124,21
4334,-1.1533203125,54.59375,9718454,67,8
4346,-7.26171875,55.03125,9278648,48,87
4369,-5.88671875,54.625,9474539,15,51
